trade_time,open,high,low,close,vol,amount
2022-10-17 13:36:00,1711.02,1711.02,1711.02,1711.02,0.0,0.0
2022-10-17 13:37:00,1711.0,1711.0,1711.0,1711.0,0.0,0.0
2022-10-17 13:38:00,1710.32,1710.32,1710.32,1710.32,0.0,0.0
2022-10-17 13:39:00,1711.97,1711.97,1711.97,1711.97,0.0,0.0
2022-10-17 13:40:00,1712.0,1712.0,1712.0,1712.0,0.0,0.0
2022-10-17 13:41:00,1710.72,1710.72,1710.72,1710.72,0.0,0.0
2022-10-17 13:42:00,1710.6,1710.6,1710.6,1710.6,0.0,0.0
2022-10-17 13:43:00,1712.5,1712.5,1712.5,1712.5,0.0,0.0
2022-10-17 13:44:00,1713.0,1713.0,1713.0,1713.0,0.0,0.0
2022-10-17 13:45:00,1713.89,1713.89,1713.89,1713.89,0.0,0.0
2022-10-17 13:46:00,1713.54,1713.54,1713.54,1713.54,0.0,0.0
2022-10-17 13:47:00,1712.85,1712.85,1712.85,1712.85,0.0,0.0
2022-10-17 13:48:00,1713.0,1713.0,1713.0,1713.0,0.0,0.0
2022-10-17 13:49:00,1713.51,1713.51,1713.51,1713.51,0.0,0.0
2022-10-17 13:50:00,1713.7,1713.7,1713.7,1713.7,0.0,0.0
2022-10-17 13:51:00,1713.85,1713.85,1713.85,1713.85,0.0,0.0
2022-10-17 13:52:00,1715.23,1715.23,1715.23,1715.23,0.0,0.0
2022-10-17 13:53:00,1716.2,1716.2,1716.2,1716.2,0.0,0.0
2022-10-17 13:54:00,1716.3,1716.3,1716.3,1716.3,0.0,0.0
2022-10-17 13:55:00,1716.39,1716.39,1716.39,1716.39,0.0,0.0
2022-10-17 13:56:00,1714.02,1714.02,1714.02,1714.02,0.0,0.0
2022-10-17 13:57:00,1716.0,1716.0,1716.0,1716.0,0.0,0.0
2022-10-17 13:58:00,1716.49,1716.49,1716.49,1716.49,0.0,0.0
2022-10-17 13:59:00,1716.48,1716.48,1716.48,1716.48,0.0,0.0
2022-10-17 14:00:00,1716.38,1716.38,1716.38,1716.38,0.0,0.0
2022-10-17 14:01:00,1716.36,1716.36,1716.36,1716.36,0.0,0.0
2022-10-17 14:02:00,1715.4,1715.4,1715.4,1715.4,0.0,0.0
2022-10-17 14:03:00,1715.4,1715.4,1715.4,1715.4,0.0,0.0
2022-10-17 14:04:00,1713.38,1713.38,1713.38,1713.38,0.0,0.0
2022-10-17 14:05:00,1713.0,1713.0,1713.0,1713.0,0.0,0.0
2022-10-17 14:06:00,1710.8,1710.8,1710.8,1710.8,0.0,0.0
2022-10-17 14:07:00,1711.0,1711.0,1711.0,1711.0,0.0,0.0
2022-10-17 14:08:00,1712.9,1712.9,1712.9,1712.9,0.0,0.0
2022-10-17 14:09:00,1711.85,1711.85,1711.85,1711.85,0.0,0.0
2022-10-17 14:10:00,1712.99,1712.99,1712.99,1712.99,0.0,0.0
2022-10-17 14:11:00,1712.98,1712.98,1712.98,1712.98,0.0,0.0
2022-10-17 14:12:00,1711.63,1711.63,1711.63,1711.63,0.0,0.0
2022-10-17 14:13:00,1713.88,1713.88,1713.88,1713.88,0.0,0.0
2022-10-17 14:14:00,1713.88,1713.88,1713.88,1713.88,0.0,0.0
2022-10-17 14:15:00,1713.08,1713.08,1713.08,1713.08,0.0,0.0
2022-10-17 14:16:00,1715.0,1715.0,1715.0,1715.0,0.0,0.0
2022-10-17 14:17:00,1714.08,1714.08,1714.08,1714.08,0.0,0.0
2022-10-17 14:18:00,1714.69,1714.69,1714.69,1714.69,0.0,0.0
2022-10-17 14:19:00,1713.07,1713.07,1713.07,1713.07,0.0,0.0
2022-10-17 14:20:00,1713.98,1713.98,1713.98,1713.98,0.0,0.0
2022-10-17 14:21:00,1713.7,1713.7,1713.7,1713.7,0.0,0.0
2022-10-17 14:22:00,1713.4,1713.4,1713.4,1713.4,0.0,0.0
2022-10-17 14:23:00,1716.18,1716.18,1716.18,1716.18,0.0,0.0
2022-10-17 14:24:00,1716.87,1716.87,1716.87,1716.87,0.0,0.0
2022-10-17 14:25:00,1714.31,1714.31,1714.31,1714.31,0.0,0.0
2022-10-17 14:26:00,1716.7,1716.7,1716.7,1716.7,0.0,0.0
2022-10-17 14:27:00,1716.86,1716.86,1716.86,1716.86,0.0,0.0
2022-10-17 14:28:00,1714.19,1714.19,1714.19,1714.19,0.0,0.0
2022-10-17 14:29:00,1713.38,1713.38,1713.38,1713.38,0.0,0.0
2022-10-17 14:30:00,1713.3,1713.3,1713.3,1713.3,0.0,0.0
2022-10-17 14:31:00,1716.89,1716.89,1716.89,1716.89,0.0,0.0
2022-10-17 14:32:00,1717.0,1717.0,1717.0,1717.0,0.0,0.0
2022-10-17 14:33:00,1717.7,1717.7,1717.7,1717.7,0.0,0.0
2022-10-17 14:34:00,1716.38,1716.38,1716.38,1716.38,0.0,0.0
2022-10-17 14:35:00,1717.0,1717.0,1717.0,1717.0,0.0,0.0
2022-10-17 14:36:00,1716.33,1716.33,1716.33,1716.33,0.0,0.0
2022-10-17 14:37:00,1716.02,1716.02,1716.02,1716.02,0.0,0.0
2022-10-17 14:38:00,1717.85,1717.85,1717.85,1717.85,0.0,0.0
2022-10-17 14:39:00,1716.15,1716.15,1716.15,1716.15,0.0,0.0
2022-10-17 14:40:00,1716.99,1716.99,1716.99,1716.99,0.0,0.0
2022-10-17 14:41:00,1716.98,1716.98,1716.98,1716.98,0.0,0.0
2022-10-17 14:42:00,1718.28,1718.28,1718.28,1718.28,0.0,0.0
2022-10-17 14:43:00,1718.55,1718.55,1718.55,1718.55,0.0,0.0
2022-10-17 14:44:00,1718.18,1718.18,1718.18,1718.18,0.0,0.0
2022-10-17 14:45:00,1717.93,1717.93,1717.93,1717.93,0.0,0.0
2022-10-17 14:46:00,1718.99,1718.99,1718.99,1718.99,0.0,0.0
2022-10-17 14:47:00,1719.0,1719.0,1719.0,1719.0,0.0,0.0
2022-10-17 14:48:00,1720.0,1720.0,1720.0,1720.0,0.0,0.0
2022-10-17 14:49:00,1720.5,1720.5,1720.5,1720.5,0.0,0.0
2022-10-17 14:50:00,1721.69,1721.69,1721.69,1721.69,0.0,0.0
2022-10-17 14:51:00,1719.5,1719.5,1719.5,1719.5,0.0,0.0
2022-10-17 14:52:00,1719.5,1719.5,1719.5,1719.5,0.0,0.0
2022-10-17 14:53:00,1721.0,1721.0,1721.0,1721.0,0.0,0.0
2022-10-17 14:54:00,1719.98,1719.98,1719.98,1719.98,0.0,0.0
2022-10-17 14:55:00,1719.61,1719.61,1719.61,1719.61,0.0,0.0
2022-10-17 14:56:00,1719.17,1719.17,1719.17,1719.17,0.0,0.0
2022-10-17 14:57:00,1719.0,1719.0,1719.0,1719.0,0.0,0.0
2022-10-17 14:58:00,1720.82,1720.82,1720.82,1720.82,0.0,0.0
2022-10-17 14:59:00,1720.82,1720.82,1720.82,1720.82,0.0,0.0
2022-10-17 15:00:00,1718.5,1718.5,1718.5,1718.5,0.0,0.0
2022-10-18 09:30:00,1725.0,1725.0,1725.0,1725.0,0.0,0.0
2022-10-18 09:31:00,1724.38,1724.38,1724.38,1724.38,0.0,0.0
2022-10-18 09:32:00,1727.0,1727.0,1727.0,1727.0,0.0,0.0
2022-10-18 09:33:00,1727.11,1727.11,1727.11,1727.11,0.0,0.0
2022-10-18 09:34:00,1724.99,1724.99,1724.99,1724.99,0.0,0.0
2022-10-18 09:35:00,1723.66,1723.66,1723.66,1723.66,0.0,0.0
2022-10-18 09:36:00,1727.58,1727.58,1727.58,1727.58,0.0,0.0
2022-10-18 09:37:00,1723.62,1723.62,1723.62,1723.62,0.0,0.0
2022-10-18 09:38:00,1725.76,1725.76,1725.76,1725.76,0.0,0.0
2022-10-18 09:39:00,1720.05,1720.05,1720.05,1720.05,0.0,0.0
2022-10-18 09:40:00,1720.49,1720.49,1720.49,1720.49,0.0,0.0
2022-10-18 09:41:00,1719.57,1719.57,1719.57,1719.57,0.0,0.0
2022-10-18 09:42:00,1719.5,1719.5,1719.5,1719.5,0.0,0.0
2022-10-18 09:43:00,1720.45,1720.45,1720.45,1720.45,0.0,0.0
2022-10-18 09:44:00,1718.95,1718.95,1718.95,1718.95,0.0,0.0
2022-10-18 09:45:00,1718.91,1718.91,1718.91,1718.91,0.0,0.0
2022-10-18 09:46:00,1714.96,1714.96,1714.96,1714.96,0.0,0.0
2022-10-18 09:47:00,1714.5,1714.5,1714.5,1714.5,0.0,0.0
2022-10-18 09:48:00,1716.4,1716.4,1716.4,1716.4,0.0,0.0
2022-10-18 09:49:00,1713.5,1713.5,1713.5,1713.5,0.0,0.0
2022-10-18 09:50:00,1715.54,1715.54,1715.54,1715.54,0.0,0.0
2022-10-18 09:51:00,1715.31,1715.31,1715.31,1715.31,0.0,0.0
2022-10-18 09:52:00,1715.0,1715.0,1715.0,1715.0,0.0,0.0
2022-10-18 09:53:00,1713.52,1713.52,1713.52,1713.52,0.0,0.0
2022-10-18 09:54:00,1713.58,1713.58,1713.58,1713.58,0.0,0.0
2022-10-18 09:55:00,1713.9,1713.9,1713.9,1713.9,0.0,0.0
2022-10-18 09:56:00,1714.77,1714.77,1714.77,1714.77,0.0,0.0
2022-10-18 09:57:00,1714.78,1714.78,1714.78,1714.78,0.0,0.0
2022-10-18 09:58:00,1714.0,1714.0,1714.0,1714.0,0.0,0.0
2022-10-18 09:59:00,1713.66,1713.66,1713.66,1713.66,0.0,0.0
2022-10-18 10:00:00,1715.15,1715.15,1715.15,1715.15,0.0,0.0
2022-10-18 10:01:00,1716.13,1716.13,1716.13,1716.13,0.0,0.0
2022-10-18 10:02:00,1714.99,1714.99,1714.99,1714.99,0.0,0.0
2022-10-18 10:03:00,1713.61,1713.61,1713.61,1713.61,0.0,0.0
2022-10-18 10:04:00,1713.5,1713.5,1713.5,1713.5,0.0,0.0
2022-10-18 10:05:00,1710.02,1710.02,1710.02,1710.02,0.0,0.0
2022-10-18 10:06:00,1709.59,1709.59,1709.59,1709.59,0.0,0.0
2022-10-18 10:07:00,1709.1,1709.1,1709.1,1709.1,0.0,0.0
2022-10-18 10:08:00,1709.22,1709.22,1709.22,1709.22,0.0,0.0
2022-10-18 10:09:00,1708.05,1708.05,1708.05,1708.05,0.0,0.0
2022-10-18 10:10:00,1706.0,1706.0,1706.0,1706.0,0.0,0.0
2022-10-18 10:11:00,1704.18,1704.18,1704.18,1704.18,0.0,0.0
2022-10-18 10:12:00,1704.95,1704.95,1704.95,1704.95,0.0,0.0
2022-10-18 10:13:00,1705.98,1705.98,1705.98,1705.98,0.0,0.0
2022-10-18 10:14:00,1706.16,1706.16,1706.16,1706.16,0.0,0.0
2022-10-18 10:15:00,1705.09,1705.09,1705.09,1705.09,0.0,0.0
2022-10-18 10:16:00,1704.63,1704.63,1704.63,1704.63,0.0,0.0
2022-10-18 10:17:00,1704.88,1704.88,1704.88,1704.88,0.0,0.0
2022-10-18 10:18:00,1704.81,1704.81,1704.81,1704.81,0.0,0.0
2022-10-18 10:19:00,1705.55,1705.55,1705.55,1705.55,0.0,0.0
2022-10-18 10:20:00,1706.16,1706.16,1706.16,1706.16,0.0,0.0
2022-10-18 10:21:00,1706.29,1706.29,1706.29,1706.29,0.0,0.0
2022-10-18 10:22:00,1706.74,1706.74,1706.74,1706.74,0.0,0.0
2022-10-18 10:23:00,1708.46,1708.46,1708.46,1708.46,0.0,0.0
2022-10-18 10:24:00,1707.0,1707.0,1707.0,1707.0,0.0,0.0
2022-10-18 10:25:00,1705.48,1705.48,1705.48,1705.48,0.0,0.0
2022-10-18 10:26:00,1704.99,1704.99,1704.99,1704.99,0.0,0.0
2022-10-18 10:27:00,1706.15,1706.15,1706.15,1706.15,0.0,0.0
2022-10-18 10:28:00,1706.37,1706.37,1706.37,1706.37,0.0,0.0
2022-10-18 10:29:00,1706.52,1706.52,1706.52,1706.52,0.0,0.0
2022-10-18 10:30:00,1709.5,1709.5,1709.5,1709.5,0.0,0.0
2022-10-18 10:31:00,1707.99,1707.99,1707.99,1707.99,0.0,0.0
2022-10-18 10:32:00,1707.1,1707.1,1707.1,1707.1,0.0,0.0
2022-10-18 10:33:00,1707.08,1707.08,1707.08,1707.08,0.0,0.0
2022-10-18 10:34:00,1707.88,1707.88,1707.88,1707.88,0.0,0.0
2022-10-18 10:35:00,1707.19,1707.19,1707.19,1707.19,0.0,0.0
2022-10-18 10:36:00,1707.05,1707.05,1707.05,1707.05,0.0,0.0
2022-10-18 10:37:00,1706.5,1706.5,1706.5,1706.5,0.0,0.0
2022-10-18 10:38:00,1706.15,1706.15,1706.15,1706.15,0.0,0.0
2022-10-18 10:39:00,1706.1,1706.1,1706.1,1706.1,0.0,0.0
2022-10-18 10:40:00,1706.13,1706.13,1706.13,1706.13,0.0,0.0
2022-10-18 10:41:00,1706.08,1706.08,1706.08,1706.08,0.0,0.0
2022-10-18 10:42:00,1706.2,1706.2,1706.2,1706.2,0.0,0.0
2022-10-18 10:43:00,1705.77,1705.77,1705.77,1705.77,0.0,0.0
2022-10-18 10:44:00,1704.56,1704.56,1704.56,1704.56,0.0,0.0
2022-10-18 10:45:00,1702.35,1702.35,1702.35,1702.35,0.0,0.0
2022-10-18 10:46:00,1701.52,1701.52,1701.52,1701.52,0.0,0.0
2022-10-18 10:47:00,1702.48,1702.48,1702.48,1702.48,0.0,0.0
2022-10-18 10:48:00,1702.97,1702.97,1702.97,1702.97,0.0,0.0
2022-10-18 10:49:00,1704.5,1704.5,1704.5,1704.5,0.0,0.0
2022-10-18 10:50:00,1704.35,1704.35,1704.35,1704.35,0.0,0.0
2022-10-18 10:51:00,1707.53,1707.53,1707.53,1707.53,0.0,0.0
2022-10-18 10:52:00,1708.27,1708.27,1708.27,1708.27,0.0,0.0
2022-10-18 10:53:00,1707.65,1707.65,1707.65,1707.65,0.0,0.0
2022-10-18 10:54:00,1705.96,1705.96,1705.96,1705.96,0.0,0.0
2022-10-18 10:55:00,1706.0,1706.0,1706.0,1706.0,0.0,0.0
2022-10-18 10:56:00,1706.02,1706.02,1706.02,1706.02,0.0,0.0
2022-10-18 10:57:00,1708.0,1708.0,1708.0,1708.0,0.0,0.0
2022-10-18 10:58:00,1706.46,1706.46,1706.46,1706.46,0.0,0.0
2022-10-18 10:59:00,1706.97,1706.97,1706.97,1706.97,0.0,0.0
2022-10-18 11:00:00,1706.44,1706.44,1706.44,1706.44,0.0,0.0
2022-10-18 11:01:00,1706.05,1706.05,1706.05,1706.05,0.0,0.0
2022-10-18 11:02:00,1705.0,1705.0,1705.0,1705.0,0.0,0.0
2022-10-18 11:03:00,1703.79,1703.79,1703.79,1703.79,0.0,0.0
2022-10-18 11:04:00,1704.44,1704.44,1704.44,1704.44,0.0,0.0
2022-10-18 11:05:00,1705.0,1705.0,1705.0,1705.0,0.0,0.0
2022-10-18 11:06:00,1704.55,1704.55,1704.55,1704.55,0.0,0.0
2022-10-18 11:07:00,1704.47,1704.47,1704.47,1704.47,0.0,0.0
2022-10-18 11:08:00,1704.0,1704.0,1704.0,1704.0,0.0,0.0
