trade_time,open,high,low,close,vol,amount
2022-10-17 10:01:00,11059.97,11059.97,11059.97,11059.97,0.0,0.0
2022-10-17 10:02:00,11066.4,11066.4,11066.4,11066.4,0.0,0.0
2022-10-17 10:03:00,11076.16,11076.16,11076.16,11076.16,0.0,0.0
2022-10-17 10:04:00,11087.7,11087.7,11087.7,11087.7,0.0,0.0
2022-10-17 10:05:00,11084.5,11084.5,11084.5,11084.5,0.0,0.0
2022-10-17 10:06:00,11082.71,11082.71,11082.71,11082.71,0.0,0.0
2022-10-17 10:07:00,11081.38,11081.38,11081.38,11081.38,0.0,0.0
2022-10-17 10:08:00,11082.26,11082.26,11082.26,11082.26,0.0,0.0
2022-10-17 10:09:00,11080.85,11080.85,11080.85,11080.85,0.0,0.0
2022-10-17 10:10:00,11080.49,11080.49,11080.49,11080.49,0.0,0.0
2022-10-17 10:11:00,11081.42,11081.42,11081.42,11081.42,0.0,0.0
2022-10-17 10:12:00,11092.73,11092.73,11092.73,11092.73,0.0,0.0
2022-10-17 10:13:00,11099.77,11099.77,11099.77,11099.77,0.0,0.0
2022-10-17 10:14:00,11112.27,11112.27,11112.27,11112.27,0.0,0.0
2022-10-17 10:15:00,11116.67,11116.67,11116.67,11116.67,0.0,0.0
2022-10-17 10:16:00,11120.52,11120.52,11120.52,11120.52,0.0,0.0
2022-10-17 10:17:00,11108.24,11108.24,11108.24,11108.24,0.0,0.0
2022-10-17 10:18:00,11110.3,11110.3,11110.3,11110.3,0.0,0.0
2022-10-17 10:19:00,11109.43,11109.43,11109.43,11109.43,0.0,0.0
2022-10-17 10:20:00,11097.7,11097.7,11097.7,11097.7,0.0,0.0
2022-10-17 10:21:00,11091.22,11091.22,11091.22,11091.22,0.0,0.0
2022-10-17 10:22:00,11089.18,11089.18,11089.18,11089.18,0.0,0.0
2022-10-17 10:23:00,11094.33,11094.33,11094.33,11094.33,0.0,0.0
2022-10-17 10:24:00,11106.2,11106.2,11106.2,11106.2,0.0,0.0
2022-10-17 10:25:00,11099.12,11099.12,11099.12,11099.12,0.0,0.0
2022-10-17 10:26:00,11097.88,11097.88,11097.88,11097.88,0.0,0.0
2022-10-17 10:27:00,11093.96,11093.96,11093.96,11093.96,0.0,0.0
2022-10-17 10:28:00,11089.79,11089.79,11089.79,11089.79,0.0,0.0
2022-10-17 10:29:00,11088.38,11088.38,11088.38,11088.38,0.0,0.0
2022-10-17 10:30:00,11086.99,11086.99,11086.99,11086.99,0.0,0.0
2022-10-17 10:31:00,11080.13,11080.13,11080.13,11080.13,0.0,0.0
2022-10-17 10:32:00,11073.71,11073.71,11073.71,11073.71,0.0,0.0
2022-10-17 10:33:00,11073.09,11073.09,11073.09,11073.09,0.0,0.0
2022-10-17 10:34:00,11073.86,11073.86,11073.86,11073.86,0.0,0.0
2022-10-17 10:35:00,11069.03,11069.03,11069.03,11069.03,0.0,0.0
2022-10-17 10:36:00,11066.26,11066.26,11066.26,11066.26,0.0,0.0
2022-10-17 10:37:00,11059.39,11059.39,11059.39,11059.39,0.0,0.0
2022-10-17 10:38:00,11057.41,11057.41,11057.41,11057.41,0.0,0.0
2022-10-17 10:39:00,11063.77,11063.77,11063.77,11063.77,0.0,0.0
2022-10-17 10:40:00,11065.95,11065.95,11065.95,11065.95,0.0,0.0
2022-10-17 10:41:00,11067.6,11067.6,11067.6,11067.6,0.0,0.0
2022-10-17 10:42:00,11068.64,11068.64,11068.64,11068.64,0.0,0.0
2022-10-17 10:43:00,11077.23,11077.23,11077.23,11077.23,0.0,0.0
2022-10-17 10:44:00,11081.94,11081.94,11081.94,11081.94,0.0,0.0
2022-10-17 10:45:00,11086.79,11086.79,11086.79,11086.79,0.0,0.0
2022-10-17 10:46:00,11078.04,11078.04,11078.04,11078.04,0.0,0.0
2022-10-17 10:47:00,11081.71,11081.71,11081.71,11081.71,0.0,0.0
2022-10-17 10:48:00,11085.19,11085.19,11085.19,11085.19,0.0,0.0
2022-10-17 10:49:00,11086.14,11086.14,11086.14,11086.14,0.0,0.0
2022-10-17 10:50:00,11086.64,11086.64,11086.64,11086.64,0.0,0.0
2022-10-17 10:51:00,11081.04,11081.04,11081.04,11081.04,0.0,0.0
2022-10-17 10:52:00,11076.35,11076.35,11076.35,11076.35,0.0,0.0
2022-10-17 10:53:00,11072.92,11072.92,11072.92,11072.92,0.0,0.0
2022-10-17 10:54:00,11065.29,11065.29,11065.29,11065.29,0.0,0.0
2022-10-17 10:55:00,11070.64,11070.64,11070.64,11070.64,0.0,0.0
2022-10-17 10:56:00,11069.99,11069.99,11069.99,11069.99,0.0,0.0
2022-10-17 10:57:00,11066.75,11066.75,11066.75,11066.75,0.0,0.0
2022-10-17 10:58:00,11063.13,11063.13,11063.13,11063.13,0.0,0.0
2022-10-17 10:59:00,11065.88,11065.88,11065.88,11065.88,0.0,0.0
2022-10-17 11:00:00,11063.39,11063.39,11063.39,11063.39,0.0,0.0
2022-10-17 11:01:00,11060.37,11060.37,11060.37,11060.37,0.0,0.0
2022-10-17 11:02:00,11057.98,11057.98,11057.98,11057.98,0.0,0.0
2022-10-17 11:03:00,11067.67,11067.67,11067.67,11067.67,0.0,0.0
2022-10-17 11:04:00,11070.18,11070.18,11070.18,11070.18,0.0,0.0
2022-10-17 11:05:00,11067.05,11067.05,11067.05,11067.05,0.0,0.0
2022-10-17 11:06:00,11067.01,11067.01,11067.01,11067.01,0.0,0.0
2022-10-17 11:07:00,11066.48,11066.48,11066.48,11066.48,0.0,0.0
2022-10-17 11:08:00,11075.7,11075.7,11075.7,11075.7,0.0,0.0
2022-10-17 11:09:00,11071.51,11071.51,11071.51,11071.51,0.0,0.0
2022-10-17 11:10:00,11073.59,11073.59,11073.59,11073.59,0.0,0.0
2022-10-17 11:11:00,11068.42,11068.42,11068.42,11068.42,0.0,0.0
2022-10-17 11:12:00,11061.55,11061.55,11061.55,11061.55,0.0,0.0
2022-10-17 11:13:00,11060.33,11060.33,11060.33,11060.33,0.0,0.0
2022-10-17 11:14:00,11059.79,11059.79,11059.79,11059.79,0.0,0.0
2022-10-17 11:15:00,11059.38,11059.38,11059.38,11059.38,0.0,0.0
2022-10-17 11:16:00,11057.01,11057.01,11057.01,11057.01,0.0,0.0
2022-10-17 11:17:00,11061.88,11061.88,11061.88,11061.88,0.0,0.0
2022-10-17 11:18:00,11064.36,11064.36,11064.36,11064.36,0.0,0.0
2022-10-17 11:19:00,11071.23,11071.23,11071.23,11071.23,0.0,0.0
2022-10-17 11:20:00,11067.62,11067.62,11067.62,11067.62,0.0,0.0
2022-10-17 11:21:00,11067.01,11067.01,11067.01,11067.01,0.0,0.0
2022-10-17 11:22:00,11066.8,11066.8,11066.8,11066.8,0.0,0.0
2022-10-17 11:23:00,11080.88,11080.88,11080.88,11080.88,0.0,0.0
2022-10-17 11:24:00,11083.42,11083.42,11083.42,11083.42,0.0,0.0
2022-10-17 11:25:00,11079.14,11079.14,11079.14,11079.14,0.0,0.0
2022-10-17 11:26:00,11080.55,11080.55,11080.55,11080.55,0.0,0.0
2022-10-17 11:27:00,11080.59,11080.59,11080.59,11080.59,0.0,0.0
2022-10-17 11:28:00,11082.97,11082.97,11082.97,11082.97,0.0,0.0
2022-10-17 11:29:00,11082.6,11082.6,11082.6,11082.6,0.0,0.0
2022-10-17 11:30:00,11081.8,11081.8,11081.8,11081.8,0.0,0.0
2022-10-17 13:01:00,11067.2,11067.2,11067.2,11067.2,0.0,0.0
2022-10-17 13:02:00,11064.32,11064.32,11064.32,11064.32,0.0,0.0
2022-10-17 13:03:00,11064.42,11064.42,11064.42,11064.42,0.0,0.0
2022-10-17 13:04:00,11062.73,11062.73,11062.73,11062.73,0.0,0.0
2022-10-17 13:05:00,11074.28,11074.28,11074.28,11074.28,0.0,0.0
2022-10-17 13:06:00,11073.53,11073.53,11073.53,11073.53,0.0,0.0
2022-10-17 13:07:00,11086.71,11086.71,11086.71,11086.71,0.0,0.0
2022-10-17 13:08:00,11094.19,11094.19,11094.19,11094.19,0.0,0.0
2022-10-17 13:09:00,11105.28,11105.28,11105.28,11105.28,0.0,0.0
2022-10-17 13:10:00,11108.42,11108.42,11108.42,11108.42,0.0,0.0
2022-10-17 13:11:00,11099.04,11099.04,11099.04,11099.04,0.0,0.0
2022-10-17 13:12:00,11107.68,11107.68,11107.68,11107.68,0.0,0.0
2022-10-17 13:13:00,11109.35,11109.35,11109.35,11109.35,0.0,0.0
2022-10-17 13:14:00,11103.55,11103.55,11103.55,11103.55,0.0,0.0
2022-10-17 13:15:00,11097.93,11097.93,11097.93,11097.93,0.0,0.0
2022-10-17 13:16:00,11101.67,11101.67,11101.67,11101.67,0.0,0.0
2022-10-17 13:17:00,11106.6,11106.6,11106.6,11106.6,0.0,0.0
2022-10-17 13:18:00,11109.31,11109.31,11109.31,11109.31,0.0,0.0
2022-10-17 13:19:00,11112.97,11112.97,11112.97,11112.97,0.0,0.0
2022-10-17 13:20:00,11114.4,11114.4,11114.4,11114.4,0.0,0.0
2022-10-17 13:21:00,11112.89,11112.89,11112.89,11112.89,0.0,0.0
2022-10-17 13:22:00,11121.54,11121.54,11121.54,11121.54,0.0,0.0
2022-10-17 13:23:00,11128.95,11128.95,11128.95,11128.95,0.0,0.0
2022-10-17 13:24:00,11128.6,11128.6,11128.6,11128.6,0.0,0.0
2022-10-17 13:25:00,11128.06,11128.06,11128.06,11128.06,0.0,0.0
2022-10-17 13:26:00,11123.61,11123.61,11123.61,11123.61,0.0,0.0
2022-10-17 13:27:00,11124.71,11124.71,11124.71,11124.71,0.0,0.0
2022-10-17 13:28:00,11123.09,11123.09,11123.09,11123.09,0.0,0.0
2022-10-17 13:29:00,11121.79,11121.79,11121.79,11121.79,0.0,0.0
2022-10-17 13:30:00,11121.4,11121.4,11121.4,11121.4,0.0,0.0
2022-10-17 13:31:00,11117.87,11117.87,11117.87,11117.87,0.0,0.0
2022-10-17 13:32:00,11115.04,11115.04,11115.04,11115.04,0.0,0.0
2022-10-17 13:33:00,11113.58,11113.58,11113.58,11113.58,0.0,0.0
2022-10-17 13:34:00,11113.51,11113.51,11113.51,11113.51,0.0,0.0
2022-10-17 13:35:00,11120.83,11120.83,11120.83,11120.83,0.0,0.0
2022-10-17 13:36:00,11117.16,11117.16,11117.16,11117.16,0.0,0.0
2022-10-17 13:37:00,11118.76,11118.76,11118.76,11118.76,0.0,0.0
2022-10-17 13:38:00,11114.61,11114.61,11114.61,11114.61,0.0,0.0
2022-10-17 13:39:00,11129.31,11129.31,11129.31,11129.31,0.0,0.0
2022-10-17 13:40:00,11126.21,11126.21,11126.21,11126.21,0.0,0.0
2022-10-17 13:41:00,11122.74,11122.74,11122.74,11122.74,0.0,0.0
2022-10-17 13:42:00,11122.16,11122.16,11122.16,11122.16,0.0,0.0
2022-10-17 13:43:00,11125.49,11125.49,11125.49,11125.49,0.0,0.0
2022-10-17 13:44:00,11126.03,11126.03,11126.03,11126.03,0.0,0.0
2022-10-17 13:45:00,11131.48,11131.48,11131.48,11131.48,0.0,0.0
2022-10-17 13:46:00,11129.0,11129.0,11129.0,11129.0,0.0,0.0
2022-10-17 13:47:00,11125.59,11125.59,11125.59,11125.59,0.0,0.0
2022-10-17 13:48:00,11127.15,11127.15,11127.15,11127.15,0.0,0.0
2022-10-17 13:49:00,11128.61,11128.61,11128.61,11128.61,0.0,0.0
2022-10-17 13:50:00,11131.87,11131.87,11131.87,11131.87,0.0,0.0
2022-10-17 13:51:00,11131.55,11131.55,11131.55,11131.55,0.0,0.0
2022-10-17 13:52:00,11131.84,11131.84,11131.84,11131.84,0.0,0.0
2022-10-17 13:53:00,11138.39,11138.39,11138.39,11138.39,0.0,0.0
2022-10-17 13:54:00,11139.76,11139.76,11139.76,11139.76,0.0,0.0
2022-10-17 13:55:00,11142.1,11142.1,11142.1,11142.1,0.0,0.0
2022-10-17 13:56:00,11144.55,11144.55,11144.55,11144.55,0.0,0.0
2022-10-17 13:57:00,11146.38,11146.38,11146.38,11146.38,0.0,0.0
2022-10-17 13:58:00,11146.48,11146.48,11146.48,11146.48,0.0,0.0
2022-10-17 13:59:00,11143.94,11143.94,11143.94,11143.94,0.0,0.0
2022-10-17 14:00:00,11144.47,11144.47,11144.47,11144.47,0.0,0.0
2022-10-17 14:01:00,11136.63,11136.63,11136.63,11136.63,0.0,0.0
2022-10-17 14:02:00,11139.5,11139.5,11139.5,11139.5,0.0,0.0
2022-10-17 14:03:00,11133.15,11133.15,11133.15,11133.15,0.0,0.0
2022-10-17 14:04:00,11128.99,11128.99,11128.99,11128.99,0.0,0.0
2022-10-17 14:05:00,11129.2,11129.2,11129.2,11129.2,0.0,0.0
2022-10-17 14:06:00,11125.26,11125.26,11125.26,11125.26,0.0,0.0
2022-10-17 14:07:00,11125.75,11125.75,11125.75,11125.75,0.0,0.0
2022-10-17 14:08:00,11130.92,11130.92,11130.92,11130.92,0.0,0.0
2022-10-17 14:09:00,11133.41,11133.41,11133.41,11133.41,0.0,0.0
2022-10-17 14:10:00,11134.48,11134.48,11134.48,11134.48,0.0,0.0
2022-10-17 14:11:00,11123.89,11123.89,11123.89,11123.89,0.0,0.0
2022-10-17 14:12:00,11124.76,11124.76,11124.76,11124.76,0.0,0.0
2022-10-17 14:13:00,11130.72,11130.72,11130.72,11130.72,0.0,0.0
2022-10-17 14:14:00,11132.33,11132.33,11132.33,11132.33,0.0,0.0
2022-10-17 14:15:00,11134.91,11134.91,11134.91,11134.91,0.0,0.0
2022-10-17 14:16:00,11136.62,11136.62,11136.62,11136.62,0.0,0.0
2022-10-17 14:17:00,11140.65,11140.65,11140.65,11140.65,0.0,0.0
2022-10-17 14:18:00,11146.95,11146.95,11146.95,11146.95,0.0,0.0
2022-10-17 14:19:00,11149.17,11149.17,11149.17,11149.17,0.0,0.0
2022-10-17 14:20:00,11148.79,11148.79,11148.79,11148.79,0.0,0.0
2022-10-17 14:21:00,11148.43,11148.43,11148.43,11148.43,0.0,0.0
2022-10-17 14:22:00,11147.47,11147.47,11147.47,11147.47,0.0,0.0
2022-10-17 14:23:00,11149.85,11149.85,11149.85,11149.85,0.0,0.0
2022-10-17 14:24:00,11155.34,11155.34,11155.34,11155.34,0.0,0.0
2022-10-17 14:25:00,11156.25,11156.25,11156.25,11156.25,0.0,0.0
2022-10-17 14:26:00,11153.94,11153.94,11153.94,11153.94,0.0,0.0
2022-10-17 14:27:00,11155.31,11155.31,11155.31,11155.31,0.0,0.0
2022-10-17 14:28:00,11151.12,11151.12,11151.12,11151.12,0.0,0.0
2022-10-17 14:29:00,11151.94,11151.94,11151.94,11151.94,0.0,0.0
2022-10-17 14:30:00,11151.95,11151.95,11151.95,11151.95,0.0,0.0
2022-10-17 14:31:00,11163.23,11163.23,11163.23,11163.23,0.0,0.0
2022-10-17 14:32:00,11166.98,11166.98,11166.98,11166.98,0.0,0.0
2022-10-17 14:33:00,11161.94,11161.94,11161.94,11161.94,0.0,0.0
2022-10-17 14:34:00,11156.46,11156.46,11156.46,11156.46,0.0,0.0
2022-10-17 14:35:00,11160.22,11160.22,11160.22,11160.22,0.0,0.0
2022-10-17 14:36:00,11160.67,11160.67,11160.67,11160.67,0.0,0.0
2022-10-17 14:37:00,11160.42,11160.42,11160.42,11160.42,0.0,0.0
2022-10-17 14:38:00,11162.12,11162.12,11162.12,11162.12,0.0,0.0
2022-10-17 14:39:00,11163.68,11163.68,11163.68,11163.68,0.0,0.0
2022-10-17 14:40:00,11163.52,11163.52,11163.52,11163.52,0.0,0.0
2022-10-17 14:41:00,11162.86,11162.86,11162.86,11162.86,0.0,0.0
2022-10-17 14:42:00,11167.66,11167.66,11167.66,11167.66,0.0,0.0
2022-10-17 14:43:00,11171.34,11171.34,11171.34,11171.34,0.0,0.0
2022-10-17 14:44:00,11167.55,11167.55,11167.55,11167.55,0.0,0.0
2022-10-17 14:45:00,11167.53,11167.53,11167.53,11167.53,0.0,0.0
2022-10-17 14:46:00,11172.11,11172.11,11172.11,11172.11,0.0,0.0
2022-10-17 14:47:00,11169.67,11169.67,11169.67,11169.67,0.0,0.0
2022-10-17 14:48:00,11170.07,11170.07,11170.07,11170.07,0.0,0.0
2022-10-17 14:49:00,11168.79,11168.79,11168.79,11168.79,0.0,0.0
2022-10-17 14:50:00,11168.76,11168.76,11168.76,11168.76,0.0,0.0
2022-10-17 14:51:00,11165.79,11165.79,11165.79,11165.79,0.0,0.0
2022-10-17 14:52:00,11161.78,11161.78,11161.78,11161.78,0.0,0.0
2022-10-17 14:53:00,11162.17,11162.17,11162.17,11162.17,0.0,0.0
2022-10-17 14:54:00,11160.64,11160.64,11160.64,11160.64,0.0,0.0
2022-10-17 14:55:00,11160.36,11160.36,11160.36,11160.36,0.0,0.0
2022-10-17 14:56:00,11161.3,11161.3,11161.3,11161.3,0.0,0.0
2022-10-17 14:57:00,11162.86,11162.86,11162.86,11162.86,0.0,0.0
2022-10-17 14:58:00,11162.95,11162.95,11162.95,11162.95,0.0,0.0
2022-10-17 14:59:00,11162.95,11162.95,11162.95,11162.95,0.0,0.0
2022-10-17 15:00:00,11162.26,11162.26,11162.26,11162.26,0.0,0.0
2022-10-18 09:30:00,11223.15,11223.15,11223.15,11223.15,0.0,0.0
2022-10-18 09:31:00,11227.89,11227.89,11227.89,11227.89,0.0,0.0
2022-10-18 09:32:00,11220.85,11220.85,11220.85,11220.85,0.0,0.0
2022-10-18 09:33:00,11210.81,11210.81,11210.81,11210.81,0.0,0.0
2022-10-18 09:34:00,11202.0,11202.0,11202.0,11202.0,0.0,0.0
2022-10-18 09:35:00,11200.34,11200.34,11200.34,11200.34,0.0,0.0
2022-10-18 09:36:00,11197.76,11197.76,11197.76,11197.76,0.0,0.0
2022-10-18 09:37:00,11166.19,11166.19,11166.19,11166.19,0.0,0.0
2022-10-18 09:38:00,11178.89,11178.89,11178.89,11178.89,0.0,0.0
2022-10-18 09:39:00,11164.97,11164.97,11164.97,11164.97,0.0,0.0
2022-10-18 09:40:00,11160.73,11160.73,11160.73,11160.73,0.0,0.0
2022-10-18 09:41:00,11148.9,11148.9,11148.9,11148.9,0.0,0.0
2022-10-18 09:42:00,11151.49,11151.49,11151.49,11151.49,0.0,0.0
2022-10-18 09:43:00,11176.59,11176.59,11176.59,11176.59,0.0,0.0
2022-10-18 09:44:00,11183.8,11183.8,11183.8,11183.8,0.0,0.0
2022-10-18 09:45:00,11185.45,11185.45,11185.45,11185.45,0.0,0.0
2022-10-18 09:46:00,11174.99,11174.99,11174.99,11174.99,0.0,0.0
2022-10-18 09:47:00,11185.54,11185.54,11185.54,11185.54,0.0,0.0
2022-10-18 09:48:00,11189.76,11189.76,11189.76,11189.76,0.0,0.0
2022-10-18 09:49:00,11197.39,11197.39,11197.39,11197.39,0.0,0.0
2022-10-18 09:50:00,11202.7,11202.7,11202.7,11202.7,0.0,0.0
2022-10-18 09:51:00,11194.29,11194.29,11194.29,11194.29,0.0,0.0
2022-10-18 09:52:00,11198.08,11198.08,11198.08,11198.08,0.0,0.0
2022-10-18 09:53:00,11190.92,11190.92,11190.92,11190.92,0.0,0.0
2022-10-18 09:54:00,11188.48,11188.48,11188.48,11188.48,0.0,0.0
2022-10-18 09:55:00,11179.3,11179.3,11179.3,11179.3,0.0,0.0
2022-10-18 09:56:00,11179.17,11179.17,11179.17,11179.17,0.0,0.0
2022-10-18 09:57:00,11172.11,11172.11,11172.11,11172.11,0.0,0.0
2022-10-18 09:58:00,11174.28,11174.28,11174.28,11174.28,0.0,0.0
2022-10-18 09:59:00,11180.73,11180.73,11180.73,11180.73,0.0,0.0
2022-10-18 10:00:00,11184.18,11184.18,11184.18,11184.18,0.0,0.0
2022-10-18 10:01:00,11191.6,11191.6,11191.6,11191.6,0.0,0.0
2022-10-18 10:02:00,11178.36,11178.36,11178.36,11178.36,0.0,0.0
2022-10-18 10:03:00,11180.88,11180.88,11180.88,11180.88,0.0,0.0
2022-10-18 10:04:00,11174.23,11174.23,11174.23,11174.23,0.0,0.0
2022-10-18 10:05:00,11164.66,11164.66,11164.66,11164.66,0.0,0.0
2022-10-18 10:06:00,11148.4,11148.4,11148.4,11148.4,0.0,0.0
2022-10-18 10:07:00,11147.54,11147.54,11147.54,11147.54,0.0,0.0
2022-10-18 10:08:00,11149.16,11149.16,11149.16,11149.16,0.0,0.0
2022-10-18 10:09:00,11142.72,11142.72,11142.72,11142.72,0.0,0.0
2022-10-18 10:10:00,11139.99,11139.99,11139.99,11139.99,0.0,0.0
2022-10-18 10:11:00,11136.48,11136.48,11136.48,11136.48,0.0,0.0
2022-10-18 10:12:00,11141.39,11141.39,11141.39,11141.39,0.0,0.0
2022-10-18 10:13:00,11150.45,11150.45,11150.45,11150.45,0.0,0.0
2022-10-18 10:14:00,11157.18,11157.18,11157.18,11157.18,0.0,0.0
2022-10-18 10:15:00,11146.76,11146.76,11146.76,11146.76,0.0,0.0
2022-10-18 10:16:00,11145.27,11145.27,11145.27,11145.27,0.0,0.0
2022-10-18 10:17:00,11141.87,11141.87,11141.87,11141.87,0.0,0.0
2022-10-18 10:18:00,11136.34,11136.34,11136.34,11136.34,0.0,0.0
2022-10-18 10:19:00,11146.26,11146.26,11146.26,11146.26,0.0,0.0
2022-10-18 10:20:00,11155.0,11155.0,11155.0,11155.0,0.0,0.0
2022-10-18 10:21:00,11157.59,11157.59,11157.59,11157.59,0.0,0.0
2022-10-18 10:22:00,11162.02,11162.02,11162.02,11162.02,0.0,0.0
2022-10-18 10:23:00,11165.77,11165.77,11165.77,11165.77,0.0,0.0
2022-10-18 10:24:00,11160.53,11160.53,11160.53,11160.53,0.0,0.0
2022-10-18 10:25:00,11156.25,11156.25,11156.25,11156.25,0.0,0.0
2022-10-18 10:26:00,11155.16,11155.16,11155.16,11155.16,0.0,0.0
2022-10-18 10:27:00,11172.02,11172.02,11172.02,11172.02,0.0,0.0
2022-10-18 10:28:00,11179.39,11179.39,11179.39,11179.39,0.0,0.0
2022-10-18 10:29:00,11178.97,11178.97,11178.97,11178.97,0.0,0.0
2022-10-18 10:30:00,11181.13,11181.13,11181.13,11181.13,0.0,0.0
2022-10-18 10:31:00,11178.79,11178.79,11178.79,11178.79,0.0,0.0
2022-10-18 10:32:00,11180.24,11180.24,11180.24,11180.24,0.0,0.0
2022-10-18 10:33:00,11176.84,11176.84,11176.84,11176.84,0.0,0.0
2022-10-18 10:34:00,11176.96,11176.96,11176.96,11176.96,0.0,0.0
2022-10-18 10:35:00,11167.95,11167.95,11167.95,11167.95,0.0,0.0
2022-10-18 10:36:00,11174.25,11174.25,11174.25,11174.25,0.0,0.0
2022-10-18 10:37:00,11161.91,11161.91,11161.91,11161.91,0.0,0.0
2022-10-18 10:38:00,11161.26,11161.26,11161.26,11161.26,0.0,0.0
2022-10-18 10:39:00,11164.22,11164.22,11164.22,11164.22,0.0,0.0
2022-10-18 10:40:00,11173.36,11173.36,11173.36,11173.36,0.0,0.0
2022-10-18 10:41:00,11172.94,11172.94,11172.94,11172.94,0.0,0.0
2022-10-18 10:42:00,11175.53,11175.53,11175.53,11175.53,0.0,0.0
2022-10-18 10:43:00,11166.26,11166.26,11166.26,11166.26,0.0,0.0
2022-10-18 10:44:00,11163.76,11163.76,11163.76,11163.76,0.0,0.0
2022-10-18 10:45:00,11158.84,11158.84,11158.84,11158.84,0.0,0.0
2022-10-18 10:46:00,11154.3,11154.3,11154.3,11154.3,0.0,0.0
2022-10-18 10:47:00,11157.72,11157.72,11157.72,11157.72,0.0,0.0
2022-10-18 10:48:00,11164.59,11164.59,11164.59,11164.59,0.0,0.0
2022-10-18 10:49:00,11164.42,11164.42,11164.42,11164.42,0.0,0.0
2022-10-18 10:50:00,11166.1,11166.1,11166.1,11166.1,0.0,0.0
2022-10-18 10:51:00,11162.07,11162.07,11162.07,11162.07,0.0,0.0
2022-10-18 10:52:00,11168.65,11168.65,11168.65,11168.65,0.0,0.0
2022-10-18 10:53:00,11172.33,11172.33,11172.33,11172.33,0.0,0.0
2022-10-18 10:54:00,11170.54,11170.54,11170.54,11170.54,0.0,0.0
2022-10-18 10:55:00,11174.07,11174.07,11174.07,11174.07,0.0,0.0
2022-10-18 10:56:00,11176.63,11176.63,11176.63,11176.63,0.0,0.0
2022-10-18 10:57:00,11174.21,11174.21,11174.21,11174.21,0.0,0.0
2022-10-18 10:58:00,11177.62,11177.62,11177.62,11177.62,0.0,0.0
2022-10-18 10:59:00,11185.48,11185.48,11185.48,11185.48,0.0,0.0
2022-10-18 11:00:00,11184.53,11184.53,11184.53,11184.53,0.0,0.0
2022-10-18 11:01:00,11186.77,11186.77,11186.77,11186.77,0.0,0.0
2022-10-18 11:02:00,11185.41,11185.41,11185.41,11185.41,0.0,0.0
2022-10-18 11:03:00,11175.11,11175.11,11175.11,11175.11,0.0,0.0
2022-10-18 11:04:00,11182.14,11182.14,11182.14,11182.14,0.0,0.0
2022-10-18 11:05:00,11187.36,11187.36,11187.36,11187.36,0.0,0.0
2022-10-18 11:06:00,11191.34,11191.34,11191.34,11191.34,0.0,0.0
2022-10-18 11:07:00,11194.0,11194.0,11194.0,11194.0,0.0,0.0
2022-10-18 11:08:00,11198.03,11198.03,11198.03,11198.03,0.0,0.0
